Date,Employee Name,Employee ID,Tenure,Compensation (Monthly),Date of Birth,Gender,Education,HR Event,Region,Business Function,Job Family,Job Level,Notes,Distinct ID
8/12/2016,Regina Marti,hHKSknNDXE4QoADyVSiPRa,11,4941.05,7/12/1984,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,TRUE
5/9/2015,Laura Kliebert,3YzkjzQ8KwNMGWj2eQgxpP,0,3509.93,9/5/1982,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
5/8/2016,Laura Kliebert,3YzkjzQ8KwNMGWj2eQgxpP,12,3608.2,9/5/1982,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,TRUE
6/8/2012,David Trevino,YZCcU8bwmtCtNCrJN28aEa,0,3440.43,11/24/1980,Male,MS,HIRED,APAC,Operations,Engineering,Manager,,FALSE
6/26/2015,David Trevino,YZCcU8bwmtCtNCrJN28aEa,36,3440.43,11/24/1980,Male,MS,UPDATED,APAC,Development,R&D,Senior,,TRUE
6/8/2013,David Trevino,YZCcU8bwmtCtNCrJN28aEa,12,3598.01,11/24/1980,Male,MS,UPDATED,APAC,Development,R&D,Senior,,FALSE
5/5/2013,David Trevino,YZCcU8bwmtCtNCrJN28aEa,10,3598.01,11/24/1980,Male,MS,UPDATED,APAC,Development,Quality,Entry,,FALSE
10/17/2012,David Trevino,YZCcU8bwmtCtNCrJN28aEa,4,3598.01,11/24/1980,Male,MS,UPDATED,APAC,Development,Quality,Senior,,FALSE
2/19/2014,David Trevino,YZCcU8bwmtCtNCrJN28aEa,20,3598.01,11/24/1980,Male,MS,SEPARATED,APAC,Development,Quality,Senior,career change,FALSE
7/4/2015,Shirley Stephens,sCfNwW8zsoZ7TxJMFkZUMJ,0,4209.65,2/6/1979,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
7/3/2016,Shirley Stephens,sCfNwW8zsoZ7TxJMFkZUMJ,12,4439.86,2/6/1979,Female,PhD,UPDATED,APAC,Development,R&D,Entry,,TRUE
8/15/2016,Margaret Hackworth,YBgZrzVNkHdGaTsAf62DAm,0,3685.62,3/14/1985,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
10/10/2016,Mary Strunk,fbARjt5BmpMo496kDPCVB3,0,4596.22,11/3/1980,Female,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
5/15/2016,Daniel Scott,cabv9idBEiC3XYCFtMuGyA,0,3138.05,5/6/1982,Male,BS,HIRED,APAC,Marketing,Product Management,Senior,,FALSE
7/27/2015,Nora Adame,tg4XNPUvfdxrcomeBofVuG,0,4141.65,2/28/1979,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/15/2016,Lisa Collins,cbspSMh3GLbbMvt6CR8g5Y,0,4083.01,10/14/1978,Female,PhD,HIRED,APAC,Development,Quality,Entry,,FALSE
7/20/2015,Mark Clark,BamFutgAkJmC69RthvSCM4,0,4134.58,8/4/1978,Male,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
7/19/2016,Mark Clark,BamFutgAkJmC69RthvSCM4,12,4393.75,8/4/1978,Male,PhD,UPDATED,APAC,Development,R&D,Entry,,TRUE
8/29/2015,Mark Clark,BamFutgAkJmC69RthvSCM4,1,4393.75,8/4/1978,Male,PhD,UPDATED,APAC,Development,R&D,VP & above,,FALSE
4/21/2016,Anthony Clement,sHarNcGoVaCEng3vhfGuwX,0,3078.78,5/27/1980,Male,PhD,HIRED,APAC,Marketing,Advertising,Senior,,FALSE
8/27/2015,Sarah Wallin,2SbWSMUvR4658kLnuoHfzG,0,2868.43,5/31/1981,Female,BS,HIRED,APAC,Marketing,Doc & Training,Entry,,FALSE
8/26/2016,Sarah Wallin,2SbWSMUvR4658kLnuoHfzG,12,3012.69,5/31/1981,Female,BS,UPDATED,APAC,Marketing,Doc & Training,Entry,,TRUE
9/15/2015,Tricia Cole,xdxYkejW5AkkXKmQdMw4qG,0,4799.53,5/13/1978,Female,PhD,HIRED,APAC,Development,R&D,Senior,,FALSE
6/1/2016,Rhonda Robertson,M3B6TbqoRXUhe8zYVQBZf8,0,8104.78,3/9/1979,Female,MS,HIRED,APAC,Corporate,Legal,VP & above,,FALSE
10/8/2016,Barbara Miller,udgUpZrHFVWf3G6XbQtvu3,0,3578.97,6/23/1982,Female,MS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
5/24/2013,Scott Noreen,fx5wdGBvqetrLL2hJFkryg,0,4277.86,6/17/1980,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
5/24/2015,Scott Noreen,fx5wdGBvqetrLL2hJFkryg,24,4520.26,6/17/1980,Male,BS,UPDATED,APAC,Development,R&D,Entry,,TRUE
7/31/2015,Scott Noreen,fx5wdGBvqetrLL2hJFkryg,26,4520.26,6/17/1980,Male,BS,SEPARATED,APAC,Development,R&D,Entry,life event,FALSE
8/19/2014,Wendy Peery,Pcz4RF4cBCTzgVR5VFkDT4,0,4231.01,9/10/1983,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
8/18/2016,Wendy Peery,Pcz4RF4cBCTzgVR5VFkDT4,24,4476.86,9/10/1983,Female,PhD,UPDATED,APAC,Development,R&D,Entry,,TRUE
8/19/2015,Wendy Peery,Pcz4RF4cBCTzgVR5VFkDT4,12,4789.72,9/10/1983,Female,PhD,UPDATED,APAC,Development,R&D,Entry,,FALSE
9/23/2015,Jennifer Mcintosh,ShPC57LXKYLTWT8meCp67K,0,4754.46,1/25/1979,Female,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
8/22/2016,Jennifer Mcintosh,ShPC57LXKYLTWT8meCp67K,10,4754.46,1/25/1979,Female,BS,SEPARATED,APAC,Development,R&D,Senior,retirement,FALSE
1/5/2015,Sharon Lowe,vG7cbuNQenVP7oDkWzxFae,0,4361.92,10/26/1979,Female,MS,HIRED,APAC,Development,Quality,Entry,,FALSE
1/5/2016,Sharon Lowe,vG7cbuNQenVP7oDkWzxFae,12,4643.76,10/26/1979,Female,MS,UPDATED,APAC,Development,Quality,Entry,,TRUE
6/23/2015,Mary Burch,9pUypAnjWVyHtCRXUBVYTQ,0,2821.54,9/3/1978,Female,MS,HIRED,APAC,Marketing,Product Management,Entry,,FALSE
6/22/2016,Mary Burch,9pUypAnjWVyHtCRXUBVYTQ,12,2942.48,9/3/1978,Female,MS,UPDATED,APAC,Marketing,Product Management,Entry,,TRUE
10/28/2016,Mary Burch,9pUypAnjWVyHtCRXUBVYTQ,16,2942.48,9/3/1978,Female,MS,SEPARATED,APAC,Marketing,Product Management,Entry,life event,FALSE
2/26/2016,Charles Pritchard,hCP3f9VH4jgkgLGLjHZETY,0,4085.66,6/24/1976,Male,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
1/4/2013,Annette Johnson,8HxPUgRHEdWioUC96LAGrk,0,5263.29,6/12/1978,Female,MS,HIRED,APAC,Development,R&D,Manager,,FALSE
3/18/2015,Annette Johnson,8HxPUgRHEdWioUC96LAGrk,26,5263.29,6/12/1978,Female,MS,UPDATED,APAC,Development,R&D,VP & above,,TRUE
1/4/2014,Annette Johnson,8HxPUgRHEdWioUC96LAGrk,11,5601.93,6/12/1978,Female,MS,UPDATED,APAC,Development,R&D,VP & above,,FALSE
5/17/2014,Annette Johnson,8HxPUgRHEdWioUC96LAGrk,16,5601.93,6/12/1978,Female,MS,SEPARATED,APAC,Development,R&D,VP & above,personal situation,FALSE
12/27/2014,Daniel Boll,Z2DbgXAkA45yz2GN9bbD6h,0,2716.22,1/6/1984,Male,PhD,HIRED,APAC,Operations,Engineering,Entry,,FALSE
12/27/2015,Daniel Boll,Z2DbgXAkA45yz2GN9bbD6h,12,2832.66,1/6/1984,Male,PhD,UPDATED,APAC,Operations,Engineering,Entry,,TRUE
10/21/2015,Daniel Boll,Z2DbgXAkA45yz2GN9bbD6h,9,2832.66,1/6/1984,Male,PhD,UPDATED,APAC,Operations,Support,Senior,,FALSE
12/20/2016,Daniel Boll,Z2DbgXAkA45yz2GN9bbD6h,23,2832.66,1/6/1984,Male,PhD,SEPARATED,APAC,Operations,Support,Senior,retirement,FALSE
5/4/2013,Kim Mcdowell,DQKJMZtpt7j89nwn5RJC2L,0,4763.17,12/2/1981,Female,PhD,HIRED,APAC,Development,Quality,Senior,,FALSE
5/4/2014,Kim Mcdowell,DQKJMZtpt7j89nwn5RJC2L,12,5246.88,12/2/1981,Female,PhD,UPDATED,APAC,Development,Quality,Senior,,TRUE
3/30/2015,Kim Mcdowell,DQKJMZtpt7j89nwn5RJC2L,22,5246.88,12/2/1981,Female,PhD,SEPARATED,APAC,Development,Quality,Senior,life event,FALSE
12/9/2016,Terese Johnson,Dws9ETkZNiAP4LbRYgjLCc,0,4721.77,5/22/1979,Female,MS,HIRED,APAC,Development,R&D,Senior,,FALSE
6/28/2016,John Isbell,kQG4D2ZHroTx3bsEKnFxHV,0,5740.89,2/17/1982,Male,MS,HIRED,APAC,Development,R&D,VP & above,,FALSE
1/6/2016,Christine Foley,nVG72ogzkFy5JsvPEBwvhH,0,2836.99,11/9/1983,Female,BS,HIRED,APAC,Marketing,Product Management,Entry,,FALSE
4/7/2016,Rene Westmark,zUk9X4kYzJXAY9MSQQH66a,0,4253.96,11/9/1984,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
11/9/2014,Virginia Wilson,xak5y7Z558xy48mTPggr9E,0,4233.91,4/22/1988,Female,MS,HIRED,APAC,Development,R&D,Entry,,FALSE
1/3/2016,Virginia Wilson,xak5y7Z558xy48mTPggr9E,13,4233.91,4/22/1988,Female,MS,UPDATED,APAC,Development,R&D,VP & above,,TRUE
11/17/2014,Virginia Wilson,xak5y7Z558xy48mTPggr9E,0,4233.91,4/22/1988,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,FALSE
9/20/2016,Virginia Wilson,xak5y7Z558xy48mTPggr9E,22,4233.91,4/22/1988,Female,MS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,personal situation,FALSE
3/28/2013,Jessica Porter,MFZp6t4RGxQkoBW4AETdtd,0,4306.08,3/5/1981,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
3/28/2015,Jessica Porter,MFZp6t4RGxQkoBW4AETdtd,24,4667.05,3/5/1981,Female,BS,UPDATED,APAC,Development,R&D,Entry,,TRUE
3/28/2014,Jessica Porter,MFZp6t4RGxQkoBW4AETdtd,12,4983.3,3/5/1981,Female,BS,UPDATED,APAC,Development,R&D,Entry,,FALSE
10/30/2015,Jessica Porter,MFZp6t4RGxQkoBW4AETdtd,31,4983.3,3/5/1981,Female,BS,SEPARATED,APAC,Development,R&D,Entry,life event,FALSE
8/13/2016,Susan Schmidt,p8nHaV5zeip6Wj7kHCykWL,0,4222.39,3/20/1981,Female,MS,HIRED,APAC,Development,R&D,Entry,,FALSE
5/2/2016,Alfred Hicks,fGQrfUBhGEo2cxDaRiGRyE,0,4593.3,3/15/1986,Male,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
8/7/2014,Rebecca Vernon,jZ8TgvHhfSS8MzZw5UveaB,0,3600.18,11/1/1980,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
8/7/2015,Rebecca Vernon,jZ8TgvHhfSS8MzZw5UveaB,12,3753.82,11/1/1980,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,TRUE
2/27/2016,Rebecca Vernon,jZ8TgvHhfSS8MzZw5UveaB,18,3753.82,11/1/1980,Female,BS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,retirement,FALSE
8/8/2016,Leonard White,KtiZkUdPRmomEBmqi7d6mY,0,3002.08,6/6/1979,Male,BS,HIRED,APAC,Operations,Engineering,Senior,,FALSE
3/24/2016,Jessie Winters,FVyLyYuB5N86q5un6ixLqc,0,4191.78,10/17/1982,Male,MS,HIRED,APAC,Development,Quality,Entry,,FALSE
9/12/2016,Irene Beal,h5dEUjQdSsgnU3oxtkrihh,0,3036.79,11/21/1978,Female,PhD,HIRED,APAC,Operations,Support,Senior,,FALSE
12/30/2013,Lynn Yu,tg3n3HZGkSs7StgoEBVYL2,0,3506.21,5/24/1984,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
11/29/2016,Lynn Yu,tg3n3HZGkSs7StgoEBVYL2,35,3506.21,5/24/1984,Female,BS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,career change,FALSE
10/26/2016,David Elliot,rHpUQouAQd4EQuHwrLxbpf,0,3735.67,9/3/1978,Male,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
8/26/2016,Evelyn Slemmons,tgisWihMUabtxrkhVUiht9,0,4197.92,7/29/1982,Female,MS,HIRED,APAC,Development,Quality,Entry,,FALSE
6/28/2015,Charles Cano,beWcqNT9F3Dk8XNLsS4Uq7,0,4194.02,7/6/1979,Male,MS,HIRED,APAC,Development,R&D,Entry,,FALSE
6/27/2016,Charles Cano,beWcqNT9F3Dk8XNLsS4Uq7,12,4426.74,7/6/1979,Male,MS,UPDATED,APAC,Development,R&D,Entry,,TRUE
12/21/2015,Angela Tomassi,3ekNRdJdzuurFxbCHiwoZV,0,4889.35,7/31/1983,Female,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
12/20/2016,Angela Tomassi,3ekNRdJdzuurFxbCHiwoZV,12,5028.1,7/31/1983,Female,BS,UPDATED,APAC,Development,R&D,Senior,,TRUE
10/28/2016,Matthew Scoggins,yumX5rjrbFs5RJFXthJPvX,0,5282.2,11/30/1979,Female,PhD,HIRED,APAC,Development,R&D,Manager,,FALSE
6/20/2015,Gene Tsasie,c39LGmvf5NBtacnzgYZqoY,0,5306.41,5/16/1987,Male,BS,HIRED,APAC,Development,R&D,Manager,,FALSE
12/12/2013,Kathleen Rudd,uoYWXXc4PLH8bVLAzBkkK4,0,4642.66,9/20/1977,Female,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
12/12/2014,Kathleen Rudd,uoYWXXc4PLH8bVLAzBkkK4,12,4879.71,9/20/1977,Female,BS,UPDATED,APAC,Development,R&D,Senior,,TRUE
11/9/2015,Kathleen Rudd,uoYWXXc4PLH8bVLAzBkkK4,22,4879.71,9/20/1977,Female,BS,SEPARATED,APAC,Development,R&D,Senior,alternative opportunity,FALSE
9/10/2016,Matthew Bell,Jm7GFadoF89EfYzdHjGy7b,0,4136.98,7/1/1980,Male,BS,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
9/21/2016,Matthew Bell,Jm7GFadoF89EfYzdHjGy7b,0,4136.98,7/1/1980,Male,BS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,TRUE
8/25/2015,Alana Mcdougal,TYNCTQLsRphGnU4Pdfay9G,0,4367.11,3/29/1979,Female,MS,HIRED,APAC,Development,Quality,Entry,,FALSE
1/28/2015,Ramon Utecht,j26oNGpnPWhRtHHY8shYSF,0,3271.14,2/6/1981,Male,BS,HIRED,APAC,Operations,Engineering,Manager,,FALSE
12/25/2015,Ramon Utecht,j26oNGpnPWhRtHHY8shYSF,10,3271.14,2/6/1981,Male,BS,SEPARATED,APAC,Operations,Engineering,Manager,career change,FALSE
10/1/2016,Barbara Gunn,bp7vrz3dv3t4xGbXdWqdZH,0,3418.88,11/22/1977,Female,MS,HIRED,APAC,Marketing,Advertising,Manager,,FALSE
10/6/2015,Otis Kramer,6iuHimXzwGN8Q4P7G2yGRf,0,2937.24,9/7/1978,Male,MS,HIRED,APAC,Marketing,Product Management,Entry,,FALSE
10/5/2016,Otis Kramer,6iuHimXzwGN8Q4P7G2yGRf,12,3055.87,9/7/1978,Male,MS,UPDATED,APAC,Marketing,Product Management,Entry,,TRUE
11/23/2015,Yolanda Conrad,w4ApyF6ENda8ksPh6oyZ4c,0,2848.95,1/25/1981,Female,BS,HIRED,APAC,Marketing,Product Management,Entry,,FALSE
11/22/2016,Yolanda Conrad,w4ApyF6ENda8ksPh6oyZ4c,12,3088.39,1/25/1981,Female,BS,UPDATED,APAC,Marketing,Product Management,Entry,,TRUE
5/2/2014,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,0,3053.88,5/14/1984,Male,BS,HIRED,APAC,Operations,Support,Senior,,FALSE
5/1/2016,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,24,3310.2,5/14/1984,Male,BS,UPDATED,APAC,Operations,Support,Senior,,TRUE
1/16/2016,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,20,3310.2,5/14/1984,Male,BS,UPDATED,APAC,Operations,Engineering,Manager,,FALSE
6/3/2015,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,13,3310.2,5/14/1984,Male,BS,UPDATED,APAC,Development,Quality,Entry,,FALSE
5/2/2015,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,12,3492.23,5/14/1984,Male,BS,UPDATED,APAC,Development,Quality,Entry,,FALSE
8/23/2016,Jeffrey Mcree,7QDFcmPU4YspXoGjDCfkwK,27,3492.23,5/14/1984,Male,BS,SEPARATED,APAC,Development,Quality,Entry,life event,FALSE
12/11/2016,Linda Johnson,ThqemyDdRv4Mdh6hpbHrZc,0,4152.06,11/16/1981,Female,PhD,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
11/21/2016,Federico Herman,6cJhEP7eypbe2ERePFVjt8,0,4127.06,8/7/1981,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/14/2014,Rosie Forte,zTfDtp3vUwSFGeykMWmpXG,0,4318.94,7/19/1981,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/13/2016,Rosie Forte,zTfDtp3vUwSFGeykMWmpXG,24,4675.21,7/19/1981,Female,BS,UPDATED,APAC,Development,R&D,Entry,,TRUE
11/20/2016,Rosie Forte,zTfDtp3vUwSFGeykMWmpXG,23,4675.21,7/19/1981,Female,BS,UPDATED,APAC,Development,R&D,Senior,,FALSE
12/14/2015,Rosie Forte,zTfDtp3vUwSFGeykMWmpXG,12,4953.18,7/19/1981,Female,BS,UPDATED,APAC,Development,R&D,Senior,,FALSE
12/14/2016,Rosie Forte,zTfDtp3vUwSFGeykMWmpXG,24,4953.18,7/19/1981,Female,BS,SEPARATED,APAC,Development,R&D,Senior,personal situation,FALSE
10/31/2016,Yvonne Burroughs,KAKpiccXUSH9aFFnJdWKpm,0,3177.51,12/4/1976,Female,BS,HIRED,APAC,Operations,Engineering,Senior,,FALSE
1/15/2016,Susan Delozier,dZyjS35qxSz2QX8E8a9zKK,0,2707.24,4/25/1981,Female,BS,HIRED,APAC,Operations,Support,Entry,,FALSE
2/3/2014,Ruth Nolan,mBfGvyAKDNHXTHuxMKyEsU,0,3689.57,8/20/1980,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
2/3/2016,Ruth Nolan,mBfGvyAKDNHXTHuxMKyEsU,24,3946.58,8/20/1980,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,TRUE
2/3/2015,Ruth Nolan,mBfGvyAKDNHXTHuxMKyEsU,12,4132.01,8/20/1980,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,FALSE
5/12/2016,Ruth Nolan,mBfGvyAKDNHXTHuxMKyEsU,27,4132.01,8/20/1980,Female,BS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,life event,FALSE
8/10/2014,William Stone,88RtwCbCNLL6RjocBSUmwB,0,4635.56,6/23/1983,Male,BS,HIRED,APAC,Development,R&D,Senior,,FALSE
8/9/2016,William Stone,88RtwCbCNLL6RjocBSUmwB,24,4824.07,6/23/1983,Male,BS,UPDATED,APAC,Development,R&D,Senior,,TRUE
8/10/2015,William Stone,88RtwCbCNLL6RjocBSUmwB,12,5201.64,6/23/1983,Male,BS,UPDATED,APAC,Development,R&D,Senior,,FALSE
1/15/2015,William Stone,88RtwCbCNLL6RjocBSUmwB,5,5201.64,6/23/1983,Male,BS,UPDATED,APAC,Development,Quality,Senior,,FALSE
11/4/2016,William Stone,88RtwCbCNLL6RjocBSUmwB,26,5201.64,6/23/1983,Male,BS,SEPARATED,APAC,Development,Quality,Senior,personal situation,FALSE
11/13/2016,Jennifer Dennis,DPvtTKGADZX7NewcK4egMS,0,5104.33,10/4/1980,Female,PhD,HIRED,APAC,Development,R&D,Manager,,FALSE
8/16/2016,Hipolito Lopez,Tv8K7dvPmQdEDMQQwUew2c,0,5318.2,9/19/1983,Male,MS,HIRED,APAC,Development,R&D,Manager,,FALSE
8/10/2015,Lena Kinsler,F37KmDeyR4GCYzzdLEmcLM,0,3279.09,7/18/1986,Female,BS,HIRED,APAC,Operations,Engineering,Manager,,FALSE
8/9/2016,Lena Kinsler,F37KmDeyR4GCYzzdLEmcLM,12,3526.19,7/18/1986,Female,BS,UPDATED,APAC,Operations,Engineering,Manager,,TRUE
7/2/2015,Esther Rockman,JL2VaBemRjZWYmjaFZz8Vo,0,3706.92,10/9/1977,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
4/5/2016,Esther Rockman,JL2VaBemRjZWYmjaFZz8Vo,9,3706.92,10/9/1977,Female,BS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,retirement,FALSE
3/13/2016,Clara Johnson,mJrsr7ZeiWzjtxjDBBGsp4,0,4038.05,11/25/1985,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/26/2016,Clara Johnson,mJrsr7ZeiWzjtxjDBBGsp4,9,4038.05,11/25/1985,Female,BS,SEPARATED,APAC,Development,R&D,Entry,personal situation,FALSE
5/1/2016,Joanna Kinsey,n8QKR2jr2FzwjDvdMFFeYg,0,4137.1,11/20/1973,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
9/24/2013,Benjamin Rossi,65sUDtn7zAVpgwV2Q5AdZV,0,4241.76,9/11/1979,Male,PhD,HIRED,APAC,Development,Quality,Entry,,FALSE
9/24/2014,Benjamin Rossi,65sUDtn7zAVpgwV2Q5AdZV,12,4407.91,9/11/1979,Male,PhD,UPDATED,APAC,Development,Quality,Entry,,TRUE
4/6/2014,Benjamin Rossi,65sUDtn7zAVpgwV2Q5AdZV,6,4407.91,9/11/1979,Male,PhD,UPDATED,APAC,Development,Quality,Senior,,FALSE
6/25/2015,Benjamin Rossi,65sUDtn7zAVpgwV2Q5AdZV,21,4407.91,9/11/1979,Male,PhD,SEPARATED,APAC,Development,Quality,Senior,life event,FALSE
4/2/2015,Nicole Ramos,K4zNuugFEdeFNZfJLGWLMC,0,4193.1,2/10/1976,Female,MS,HIRED,APAC,Development,R&D,Entry,,FALSE
4/1/2016,Nicole Ramos,K4zNuugFEdeFNZfJLGWLMC,12,4442.24,2/10/1976,Female,MS,UPDATED,APAC,Development,R&D,Entry,,TRUE
7/27/2016,Nicole Ramos,K4zNuugFEdeFNZfJLGWLMC,15,4442.24,2/10/1976,Female,MS,SEPARATED,APAC,Development,R&D,Entry,retirement,FALSE
4/11/2015,Kevin Hendrick,iibNviomKK4uAw9StfgPvY,0,4168.12,2/3/1979,Male,MS,HIRED,APAC,Development,Quality,Entry,,FALSE
4/10/2016,Kevin Hendrick,iibNviomKK4uAw9StfgPvY,12,4364.44,2/3/1979,Male,MS,UPDATED,APAC,Development,Quality,Entry,,TRUE
8/2/2016,Kevin Hendrick,iibNviomKK4uAw9StfgPvY,15,4364.44,2/3/1979,Male,MS,SEPARATED,APAC,Development,Quality,Entry,retirement,FALSE
4/19/2014,Evie Hopton,XaKH5im3vDi3A3NqJByp9P,0,4132.94,11/15/1982,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
4/19/2015,Evie Hopton,XaKH5im3vDi3A3NqJByp9P,12,4268.02,11/15/1982,Female,PhD,UPDATED,APAC,Development,R&D,Entry,,TRUE
4/3/2016,Evie Hopton,XaKH5im3vDi3A3NqJByp9P,23,4268.02,11/15/1982,Female,PhD,SEPARATED,APAC,Development,R&D,Entry,life event,FALSE
10/12/2012,Cherish Michels,mbtLa8dgVZkgYDCpUwXxLJ,0,4606.35,12/27/1982,Female,PhD,HIRED,APAC,Development,R&D,Senior,,FALSE
10/12/2014,Cherish Michels,mbtLa8dgVZkgYDCpUwXxLJ,24,4938.09,12/27/1982,Female,PhD,UPDATED,APAC,Development,R&D,Senior,,TRUE
10/12/2013,Cherish Michels,mbtLa8dgVZkgYDCpUwXxLJ,12,5361.81,12/27/1982,Female,PhD,UPDATED,APAC,Development,R&D,Senior,,FALSE
8/6/2013,Cherish Michels,mbtLa8dgVZkgYDCpUwXxLJ,9,5361.81,12/27/1982,Female,PhD,UPDATED,APAC,Development,R&D,VP & above,,FALSE
9/27/2015,Cherish Michels,mbtLa8dgVZkgYDCpUwXxLJ,35,5361.81,12/27/1982,Female,PhD,SEPARATED,APAC,Development,R&D,VP & above,retirement,FALSE
8/10/2014,Marc Crespo,girDRs2TKvaoeF85HpAo5h,0,4276.29,11/20/1980,Male,MS,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
8/10/2015,Marc Crespo,girDRs2TKvaoeF85HpAo5h,12,4690.06,11/20/1980,Male,MS,UPDATED,APAC,Sales,Acct Mgmt,Manager,,TRUE
12/15/2015,Marc Crespo,girDRs2TKvaoeF85HpAo5h,16,4690.06,11/20/1980,Male,MS,SEPARATED,APAC,Sales,Acct Mgmt,Manager,life event,FALSE
3/18/2013,Joel Cook,j3FgF7y9sU5yoMSBgt3zG7,0,4293.48,10/4/1979,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
3/18/2015,Joel Cook,j3FgF7y9sU5yoMSBgt3zG7,24,4524.08,10/4/1979,Male,BS,UPDATED,APAC,Development,R&D,Entry,,TRUE
3/18/2014,Joel Cook,j3FgF7y9sU5yoMSBgt3zG7,12,4691.71,10/4/1979,Male,BS,UPDATED,APAC,Development,R&D,Entry,,FALSE
7/22/2013,Joel Cook,j3FgF7y9sU5yoMSBgt3zG7,4,4691.71,10/4/1979,Male,BS,UPDATED,APAC,Development,Quality,Senior,,FALSE
10/7/2015,Joel Cook,j3FgF7y9sU5yoMSBgt3zG7,30,4691.71,10/4/1979,Male,BS,SEPARATED,APAC,Development,Quality,Senior,personal situation,FALSE
11/28/2016,Nicholas Abernathy,eRbxVmsWdiaQH5cEc3Uk2C,0,3712.48,12/28/1990,Male,MS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
8/13/2016,Michael Spinney,xPLuHHM6RQrVVp3tRBVTBL,0,3621.13,8/1/1979,Male,PhD,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
1/18/2015,Michael Simonson,TDAr6cfyh3CTyayN4CDUR5,0,4556.39,6/21/1979,Male,PhD,HIRED,APAC,Development,R&D,Senior,,FALSE
11/16/2016,Michael Simonson,TDAr6cfyh3CTyayN4CDUR5,21,4556.39,6/21/1979,Male,PhD,UPDATED,APAC,Development,Quality,Entry,,TRUE
1/18/2016,Michael Simonson,TDAr6cfyh3CTyayN4CDUR5,12,4889.72,6/21/1979,Male,PhD,UPDATED,APAC,Development,Quality,Entry,,FALSE
8/30/2013,Matthew Sayers,8bsMjXy79Nrk7eYXuT2P2k,0,4212.84,9/15/1981,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/4/2015,Matthew Sayers,8bsMjXy79Nrk7eYXuT2P2k,27,4212.84,9/15/1981,Male,BS,UPDATED,APAC,Development,Quality,Senior,,TRUE
9/17/2014,Matthew Sayers,8bsMjXy79Nrk7eYXuT2P2k,12,4212.84,9/15/1981,Male,BS,UPDATED,APAC,Development,R&D,VP & above,,FALSE
8/30/2014,Matthew Sayers,8bsMjXy79Nrk7eYXuT2P2k,12,4363,9/15/1981,Male,BS,UPDATED,APAC,Development,R&D,VP & above,,FALSE
